SaPS,rnk_SaPS,PdPS,rnk_PdPS,PLAAC,rnk_PLAAC,PScore,rnk_PScore,catGRANULE,rnk_catGRANULE,Protein,Gene
0.897998690605163,0.9775900504517181,0.683193802833557,0.915933356799249,-0.13,0.780118886469307,5.96,0.9871053801689641,0.83894,0.845066291212014,Q80ZI1,Trnp1 Trnp
0.32824888825416504,0.765340842426375,0.19559134542942003,0.36014314208611903,-0.14,0.760167147313283,1.83,0.7443308136949751,0.156935,0.442743165552035,B7ZNG4,Troap
0.022028885781764002,0.270386014314208,0.284660845994949,0.46908365598967505,-0.424,0.08804661291271801,-0.68,0.087213364670012,0.232878,0.49049630411826806,P17532,Tph1 Tph
0.072053402662277,0.503402557784817,0.27760758996009804,0.46233720520943306,-0.20700000000000002,0.6115590606791831,1.3599999999999999,0.644095788604459,0.10521699999999999,0.41036020180687505,Q61510,Trim25 Efp Zfp147 Znf147
0.007716329302638001,0.057843482341898005,0.07873307168483701,0.143024756541124,-0.32,0.28615149196633505,-1.21,0.029092294988248002,-0.566677,0.13451836207908002,Q9D8T4,Tvp23b Fam18b Fam18b1
0.26172736287117004,0.7281473659509561,0.341039329767227,0.525167194649771,-0.28300000000000003,0.393149314342887,1.6400000000000001,0.706726799212348,-0.023490399999999998,0.338378505221166,Q38HM4,Trim63 Murf1 Rf1
0.33363628387451105,0.7689780593687661,0.55540931224823,0.759826352223395,-0.234,0.535224530633865,1.03,0.5571365051133831,0.869308,0.8570925730376621,O88413,Tulp3
0.6359072327613831,0.902088466502405,0.6716008186340331,0.9039070749736001,-0.195,0.6445176858336761,1.05,0.5620910881026481,1.1056,0.927021001994602,Q69ZB3,Tspyl5 Kiaa1750
0.573571622371673,0.8780359028511081,0.505763947963714,0.6957057374164021,-0.323,0.27649932317109,0.6000000000000001,0.421330114971733,0.12032699999999999,0.41957057374164003,Q6NY15,Tsga10
0.127417042851448,0.606359263170245,0.18852511048316903,0.351050099730141,-0.228,0.552763227591077,0.11,0.26970717144127504,0.011957599999999999,0.356388595564941,E9Q6P5,Ttc7b
0.34870916604995705,0.7761938284641551,0.5019761323928831,0.690601900739176,0.014,0.9283738449767521,2.9699999999999998,0.890999174236168,1.0611,0.9161093511674291,Q80XJ3,Ttc28 Kiaa1043 Tprbk
0.125368654727935,0.6033673589111811,0.5473169088363641,0.7472134225038131,-0.188,0.6612912718498021,0.38,0.35533252874293303,0.380665,0.587058547459814,A4Q9E4,Ttll2
0.011554475873708002,0.11615628299894401,0.07283964008092801,0.12466267746098701,-0.216,0.5878994761932781,1.28,0.6242139363526641,-0.5332549999999999,0.142262114279009,Q9D3A9,Ttyh1
0.024764651432633,0.299425085063944,0.531287968158721,0.7265047518479401,-0.216,0.5878994761932781,0.71,0.45791780473861404,0.5678529999999999,0.705209433298134,Q8CDN6,Txnl1 Trp32 Txnl
0.019097922369837,0.232429895576674,0.12097039073705601,0.23460049278423,-0.28800000000000003,0.37696427520451997,-0.30000000000000004,0.16051578479324102,-0.720557,0.10190073917634601,Q8VDW4,Ube2w
0.173722371459007,0.6593335679924901,0.12345816940069101,0.23870702804176902,-0.105,0.822494261667941,0.38,0.35533252874293303,-0.00548872,0.34659157573624305,Q9D701,Upk3bl1 Upk3bl
0.06665402650833101,0.488736360436466,0.590390264987945,0.8041769330048101,-0.26,0.458831145900771,0.5700000000000001,0.41123038810900003,0.864505,0.8556846180922211,P70362,Ufd1 Ufd1l
0.034322686493396,0.364836325237592,0.21957728266716,0.39381673119793503,-0.29,0.37090224236360403,2.3,0.8206822079654451,0.274044,0.517834095975595,O70481,Ubr1
0.11999575793743102,0.5960929250263991,0.27045416831970204,0.45435879385193,-0.17,0.7009004767229711,0.85,0.5030172139998731,0.187025,0.45975595447612305,Q8R307,Vps18
0.558138489723205,0.8715241112284401,0.346595823764801,0.5312683327466851,-0.043000000000000003,0.889706315107998,2.25,0.8129962523026101,-0.11523000000000001,0.29132934412765404,Q8BGW8,Vgll2 Vgl2 Vito1
0.011060700751841,0.108705854745981,0.19659776985645203,0.361903085767922,-0.244,0.507386263315873,-0.6000000000000001,0.10036206567998401,0.106066,0.411005514490203,Q8C754,Vps52
0.12245490401983201,0.59973014196879,0.5128515958786011,0.7043881262466261,-0.184,0.6691778000117711,1.47,0.6685511020771131,1.10898,0.9274903203097501,Q60930,Vdac2 Vdac6
0.007787263952195001,0.05977942039188001,0.07081760466098701,0.11862020415346701,-0.435,0.07627567535754201,,,-0.39822599999999997,0.17951425554382203,Q765I1,Uts2b Urp Uts2d
0.010365979745984001,0.095799601079432,0.10099445283412901,0.19558840783761502,-0.216,0.5878994761932781,0.55,0.405577081877659,-0.216363,0.24680276897805903,Q8C5V5,Wdr27
0.023877095431089002,0.29080136102311305,0.051813255995512,0.021999296022527003,-0.249,0.49190748043081606,0.15,0.282601791272311,-0.7518400000000001,0.095447612343071,Q5GH68,Xkrx Xkr2 Xrg2
0.504854202270507,0.848879502522585,0.45698863267898504,0.6383315733896511,-0.064,0.871873344711906,2.32,0.823286540049545,-0.43640199999999996,0.168250615980288,Q8R5H6,Wasf1 Wave1
0.5137168169021601,0.8529273729907311,0.7003039121627801,0.932535492197583,-0.373,0.16538167265022602,0.68,0.447309915518008,0.148947,0.437228675349055,Q9CR11,Yeats4 Gas41
0.007540272083133,0.052446321717705004,0.062415111809968005,0.09139974187492601,-0.41400000000000003,0.098640456712377,-0.53,0.11293908403734901,-0.70664,0.10418866596268901,Q8BR70,Yipf6
0.31729990243911704,0.758301067699166,0.70963305234909,0.9409245570808401,-0.364,0.18209640397857602,0.29,0.32839992377564603,0.25676099999999996,0.506394462043881,P20662,Zfy2 Zfy-2
0.8967176675796501,0.9770034025577841,0.694495797157287,0.9275489850991431,0.202,0.9812842092872691,3.23,0.9116432700247731,1.06609,0.9175173061128711,Q69ZB8,Zcchc2 Kiaa1744
0.16553512215614302,0.6517658101607411,0.546643674373626,0.746216121084125,-0.28200000000000003,0.395856629980577,0.93,0.5265832433462491,0.627821,0.7402323125659971,Q811F1,Zbtb41
0.14171546697616502,0.6258946380382491,0.12365879863500501,0.23911768156752303,-0.329,0.260196574657171,0.11,0.26970717144127504,-0.0986335,0.299425085063944,Q80ZJ6,Zer1 Zyg Zyg11bl
0.011992067098617,0.12395869998826702,0.104691103100776,0.202276193828464,-0.318,0.29038902948619805,0.74,0.46674712570666305,-0.485114,0.15440572568344402,P59268,Zdhhc9
0.045633438974618,0.415640032852282,0.442139863967895,0.6210254605185961,-0.369,0.17297392737331502,0.81,0.48967795210569703,0.480377,0.650592514372873,Q99MV7,Rnf17
0.18424108624458302,0.6701278892408771,0.087922446429729,0.16725331456060002,-0.299,0.34435877817668104,0.1,0.26722987994664205,-0.0576152,0.319899096562243,P14869,Rplp0 Arbp
0.009756331332027001,0.087762524932535,0.06929761916399,0.114455004106535,-0.234,0.535224530633865,,,-0.29728899999999997,0.211369236184442,P47955,Rplp1
0.547318577766418,0.867241581602722,0.6053444743156431,0.8238296374516011,-0.064,0.871873344711906,5.05,0.9768150924220281,0.44765699999999997,0.629238531033673,D3YYI7,Rnf217 Ibrdc1
0.012754889205098001,0.13487035081544002,0.414865493774414,0.593570339082482,-0.271,0.425695956682949,0.7000000000000001,0.454106587054563,-0.11895499999999999,0.289510735656459,Q91XF4,Rnf167
0.783898293972015,0.9524228558019471,0.5588383078575131,0.7651061832688021,0.12,0.9660408451533161,2.39,0.83205234072286,0.310129,0.540713363839023,Q99ML9,Rnf111
0.011679084971547,0.11844420978528601,0.057173412293195,0.064824592279713,-0.428,0.08380907539285501,-0.34,0.15162294353045802,-0.623051,0.12161210841253,Q8R1Z9,Rnf121
0.41812819242477406,0.8096327584183971,0.572360217571258,0.781590989088349,-0.333,0.250485551174151,0.81,0.48967795210569703,-0.06890299999999999,0.314267276780476,Q9D338,Mrpl19
0.066024109721183,0.48685908717587706,0.191031530499458,0.35386600962102505,-0.271,0.425695956682949,0.12,0.272502064409578,-0.45277000000000006,0.16355743282881602,Q3TBW2,Mrpl10
0.025971060618758,0.310043411944151,0.167280599474906,0.319253783878915,-0.311,0.30934023895003204,0.88,0.511020771136378,0.271316,0.5160154875043991,Q8VCC8,Rapgef3 Epac Epac1
0.32747349143028204,0.7646955297430481,0.252566188573837,0.435527396456646,-0.096,0.835854275793066,2.37,0.8293209680492911,0.150825,0.438460635926317,Q5NCP0,Rnf43
0.49105414748191806,0.842367710899917,0.662047505378723,0.893406077672181,-0.148,0.7459831675592961,4.38,0.962459505812106,0.0508196,0.37721459579960104,Q99KR6,Rnf34
0.220535159111022,0.701630881145136,0.24664935469627303,0.42801830341429004,-0.128,0.784238714613618,2.19,0.805881979292383,0.21531799999999998,0.47911533497594705,Q5SUV1,Rsad1
0.48840647935867304,0.841253079901443,0.508334219455719,0.698580312096679,-0.135,0.771820375492908,1.45,0.6638506002667851,0.6702600000000001,0.764519535374868,Q80T69,Rsbn1 Kiaa3002 Rsbn
0.014581216499209002,0.166197348351519,0.086598113179206,0.163440103250029,-0.198,0.6372197045494671,0.39,0.358445023184907,-0.210009,0.249618678868942,Q8BGK5,Slc35f1
0.007696552667766,0.056963510500997,0.126656055450439,0.24533614924322403,-0.359,0.192219410276028,-1.34,0.021025217557009,-0.802333,0.08752786577496101,Q9D3W1,Rsph14 Rtdr1
0.101834259927272,0.565645899331221,0.5335091948509211,0.729613985685791,-0.097,0.83408863515979,0.55,0.405577081877659,0.469873,0.6439047283820251,Q68FL4,Ahcyl2
0.018947366625070003,0.230200633579725,0.24495689570903703,0.42596503578552103,-0.203,0.6227414513566001,0.73,0.46446039509623305,0.19860699999999998,0.46779303062302,A0AUV4,Gm7168
0.024337073788046,0.295435879385193,0.306099116802215,0.48985099143494004,-0.233,0.538520393149314,1.6600000000000001,0.7106015371911321,-0.522,0.145606007274433,Q8BX32,Slx1b Giyd1 Giyd2 Slx1
0.729067146778106,0.9364660330869411,0.5820183157920831,0.792913293441276,-0.247,0.49897004296392206,2.52,0.8491393000063521,1.69123,0.9830458758653051,Q9D0B0,Srsf9 Sfrs9
0.030409161001443002,0.34313035316203205,0.575469374656677,0.7855215299777071,-0.20500000000000002,0.6174445294567711,0.93,0.5265832433462491,0.9033019999999999,0.8687082013375571,P09671,Sod2 Sod-2
0.046828191727399,0.421330517423442,0.790252327919006,0.9838671829168131,-0.329,0.260196574657171,-0.28,0.165724448961443,-0.257333,0.22849935468731603,Q9DA21,Smco2
0.06561753898859,0.485627126598615,0.069253429770469,0.11433767452774801,-0.171,0.6989582720263661,1.31,0.630883567299752,-0.390908,0.18145019359380501,Q8BI41,Synb
0.007225862238556001,0.038836090578434006,0.050583340227603,0.010442332512026,-0.325,0.270554999705726,-1.05,0.040335387156196,-1.63083,0.013727560718057,P59529,Tas2r16 Tas2r118 Tas2r18
0.174050450325012,0.6596855567288511,0.7682301998138421,0.974950134929015,-0.34900000000000003,0.212995115060914,-0.32,0.15600584386711502,-0.047307499999999995,0.32488560366068203,Q9D8P7,Gtf3c6
0.6558903455734251,0.9099495482811211,0.690517902374267,0.9237944385779651,-0.18,0.6784768406803601,3.22,0.9106269453090261,0.641902,0.7480933943447141,Q8BHL3,Tbc1d10b
0.594351232051849,0.8849583479995301,0.6297975778579711,0.8549806406195001,-0.128,0.784238714613618,1.85,0.748396112557962,1.1532200000000001,0.9360553795611871,Q80T23,Sytl5 Slp5
0.051558040082454,0.44027924439751204,0.31310671567916804,0.49829872110759105,-0.251,0.48531575539991706,0.8,0.485739693832179,0.19558499999999998,0.46538777425789,Q8CGA2,Tbc1d14 D5Ertd110e Kiaa1322
0.0069441646337500005,0.025108529860377003,0.05053868144750501,0.010207673354452001,-0.439,0.07156730033547101,-1.1,0.035952486819538006,-1.23236,0.034729555320896,P59530,Tas2r7 Tas2r130 Tas2r6
0.42321962118148804,0.8122726739411,0.5238929390907281,0.7173530447025691,0.07200000000000001,0.9528573950915191,2.45,0.8406275805119731,0.9790329999999999,0.894520708670655,Q0VGY8,Tanc1
0.007041171193122001,0.029860377801243003,0.051842410117387,0.0222339551801,-0.382,0.14860808663410002,-0.49,0.12062503970018401,-0.88321,0.073330986741757,Q5QD04,Taar9
0.046542525291442004,0.419629238531033,0.053580142557621,0.039070749736008006,-0.448,0.063268789359072,-0.08,0.21565140062249802,-1.13639,0.043529273729907,Q8BHH9,Tmem179
0.35245066881179804,0.7781884313035311,0.130415916442871,0.253255895811334,-0.331,0.255076216820669,-0.01,0.23381820491647,0.53368,0.6831514724862131,P80317,Cct6a Cct6 Cctz Cctz1
0.067719519138336,0.49137627595916905,0.426752984523773,0.605009973014196,-0.069,0.866988405626508,-0.73,0.079019246649304,0.394289,0.5958582658688251,Q9R1Q8,Tagln3 Np25
0.516090333461761,0.854100668778599,0.343979835510253,0.5281590989088351,0.021,0.9323759637455121,2.4,0.833322746617544,0.230183,0.488736360436466,Q8K402,Tbx22
0.202624827623367,0.687199342954358,0.464931964874267,0.647189956588055,-0.307,0.32111117650520804,0.78,0.479324144064028,0.340447,0.561480699284289,Q3UB74,Tbrg1 Niam
0.017528239637613,0.21019594039657302,0.09605728089809401,0.184852751378622,-0.545,0.017303278206109,-1.08,0.037540494187893,-1.29067,0.031092338378505002,Q91X86,Tmem98
0.026170337572693003,0.311862020415346,0.09358609467744801,0.17986624428018302,-0.212,0.5986698840562651,0.9,0.5174363209045291,0.30901799999999996,0.539774727208729,B9EJI9,Tmem229a
0.032630663365125004,0.35615393640736803,0.12328551709651901,0.23812038014783501,-0.195,0.6445176858336761,0.51,0.39490567236231905,-0.900836,0.070749736008447,Q8VC04,Tmem106a
0.064916417002677,0.48328053502287904,0.38884443044662403,0.569811099378153,-0.183,0.6712965687717021,0.75,0.469796099853903,0.468109,0.642907426962337,Q8BZH1,Tgm4 Eapa1
0.66542363166809,0.9132347764871521,0.735190153121948,0.9583479995306811,-0.069,0.866988405626508,2.36,0.828558724512481,0.439669,0.62436935351402,Q9JJG0,Tacc2 MNCb-3527
0.18890969455242101,0.6745277484453831,0.12478651851415601,0.24128827877507902,-0.339,0.23606615266906003,-0.01,0.23381820491647,0.0186551,0.36049513082248,O55055,Trdmt1 Dnmt2 Met2
0.007840322330594,0.060952716179748005,0.29377487301826405,0.477472720872932,-0.27,0.427755870755105,-1.29,0.023693069935844,-0.318868,0.20491610935116703,Q9DCC8,Tomm20
0.018406953662633,0.222926199694943,0.272699505090713,0.45688137979584603,-0.266,0.440527338002471,0.71,0.45791780473861404,-0.111375,0.292795963862489,Q9QZM4,Tnfrsf10b Dr5 Killer
0.016308408230543,0.19242050921037102,0.082736872136592,0.15481637920919802,-0.40800000000000003,0.106997822376552,0.35000000000000003,0.34618560630121303,-0.8373069999999999,0.08130939809926001,A1Y9I9,Tomt Comt2
0.023670045658946003,0.28910008213070504,0.20146811008453303,0.368473542179983,-0.265,0.442822670825731,-0.32,0.15600584386711502,0.30591399999999996,0.537662794790566,Q8VE47,Uba5
0.010374581441283,0.095916930658218,0.08613212406635201,0.162208142672767,-0.308,0.31840386086751804,-0.67,0.088547290859429,-0.996039,0.058430130235832003,Q9JIE6,Tslp
0.015775127336382002,0.18367945559075402,0.085759900510311,0.16156282998944002,-0.245,0.504208110175975,1.16,0.590421139554087,0.577736,0.710665258711721,Q99N42,Tymp Ecgf1
0.15839478373527502,0.645136688959286,0.51063334941864,0.70168954593453,-0.126,0.787887705255723,0.5700000000000001,0.41123038810900003,0.38439,0.589463803824944,Q8K1B8,Fermt3 Kind3 Urp2
0.014557739719748001,0.16596268919394502,0.263114005327224,0.44596972896867304,-0.289,0.37396268612795003,-0.42,0.13504414660484002,0.165544,0.44720168954593403,Q9EQH3,Vps35 Mem3
0.087301321327686,0.538366772263287,0.573651432991027,0.7828229496656101,-0.257,0.46695309281384206,2.47,0.8430413517118711,0.540982,0.6873166725331451,Q5U430,Ubr3 Kiaa2024 Zfp650 Znf650
0.08397849649190901,0.531444327114865,0.415123283863067,0.593980992608236,-0.088,0.845212171149432,3.25,0.913167757098392,0.988116,0.8973952833509321,A2AN08,Ubr4 Kiaa0462 Zubr1
0.396207779645919,0.800187727326058,0.6780101060867311,0.9106535257538421,-0.065,0.87081396033194,1.74,0.726291049990472,0.7680119999999999,0.814384606359263,Q8C0R0,Usp37 Kiaa1594
0.021886309608817003,0.26868473542179905,0.087303705513477,0.165141382142438,-0.325,0.270554999705726,0.51,0.39490567236231905,0.738412,0.799777073800305,Q8BLE7,Slc17a6 Dnpi Vglut2
0.142606273293495,0.627009269036724,0.6030114889144891,0.820251085298603,-0.313,0.30398446236242704,1.87,0.751699167884138,-0.290526,0.214302475654112,P40338,Vhl Vhlh
0.007930712774395,0.062888654229731,0.23553350567817602,0.413938753959873,-0.406,0.10988170207757,-1.31,0.022676745220097,-0.364722,0.189839258477062,Q62472,Lcn4
0.012261526659131002,0.128123900035198,0.056498192250728003,0.060072744338847,-0.356,0.198752280619151,0.45,0.37724703042622104,-0.606487,0.12478000703977402,P41588,Vipr2
0.021804230287671002,0.26751143963393104,0.24036474525928403,0.420333216003754,-0.316,0.29509740450826905,-0.71,0.08187765991234201,0.0759762,0.39346474246157404,Q9Z1G3,Atp6v1c1 Atp6c Atp6c1 Vatc
0.007491329219192,0.049278423090461,0.050346594303846005,0.009151707145371,-0.325,0.270554999705726,-0.75,0.07590675220733001,-1.33549,0.027807110172474003,Q9EP51,Vmn1r50 V1ra5 V1rb1
0.234464958310127,0.710958582658688,0.341805011034011,0.5260471664906721,-0.313,0.30398446236242704,0.67,0.44438798196023604,0.523911,0.6772849935468731,Q7TNU6,Znf250 Zfp647 Znf647
0.095282688736915,0.5546755837146541,0.09872685372829401,0.191071219054323,-0.11900000000000001,0.799835206874227,1.99,0.7729149463253511,0.11415199999999999,0.41622668074621605,Q60738,Slc30a1 Znt1
0.147420540452003,0.633286401501818,0.65100872516632,0.8811451366889591,-0.276,0.412159378494497,0.67,0.44438798196023604,0.803411,0.8303414290742691,A2ANX9,Znf711 Zfp711
0.22737352550029702,0.7060307403496421,0.612519919872283,0.8330986741757591,-0.249,0.49190748043081606,2.12,0.7953376103665121,0.244199,0.49847471547577105,Q0VDT2,Znf367 Zff29 Zfp367
0.151367247104644,0.6382729086002581,0.40728658437728804,0.586706558723454,-0.255,0.47242657877699906,1.24,0.612907323889982,0.683476,0.771207321365716,Q8BI67,Znf473 Zfp100 Zfp473
0.369569957256317,0.787105479291329,0.6464828252792351,0.875454652117798,-0.078,0.857159672767935,3.29,0.9153909674140881,0.44055099999999997,0.6248973366185611,Q6V5K9,Znf474 Zfp474
0.5313203930854791,0.8604364660330871,0.36161425709724404,0.544761234307168,0.011,0.926902477782355,0.91,0.520167693578098,0.515988,0.67241581602722,Q8K0L9,Zbtb20 Zfp288
0.130700424313545,0.611228440689897,0.263216197490692,0.44614572333685304,-0.146,0.7500441410158311,1.1,0.5756844311757601,0.153782,0.44057256834447905,Q8K088,Zbtb6 Zfp482 Znf482
0.12020294368267001,0.5965035785521531,0.595100104808807,0.80986741757597,-0.272,0.422635512918603,0.29,0.32839992377564603,0.502691,0.663674762407602,Q3T9Z9,Zup1 Zufsp
0.19441387057304302,0.6808048809104771,0.588930904865264,0.8020650005866471,-0.251,0.48531575539991706,1.12,0.58070253445976,0.648926,0.7523759239704331,Q8VDM1,Zgpat Kiaa1847
0.9535698890686031,0.9913176111697751,0.883916079998016,0.9991200281590991,0.856,0.9996468718733441,5.29,0.980562789811344,1.3036,0.9571160389534201,Q61329,Zfhx3 Atbf1
0.007660031318664001,0.054851578082834,0.055420525372028004,0.052622316085885,-0.434,0.07751162380083501,-0.67,0.088547290859429,-1.44285,0.021060659392232003,Q9CWQ2,Zswim7 Sws1
0.48782911896705605,0.840901091165082,0.6588063240051271,0.890003519887363,-0.392,0.131540227179094,2.4,0.833322746617544,0.7723409999999999,0.8166138683562121,Q6IR42,Zcwpw1 Gm1053
0.093499541282653,0.5512730259298371,0.466986417770385,0.650299190425906,-0.161,0.7214407627567531,1.9,0.757288953820745,0.8287800000000001,0.840607767218115,Q9EPR5,Sorcs2
0.6106163263320921,0.8914701396221981,0.6675036549568171,0.8995072157690951,-0.085,0.848037196162674,1.38,0.648732770120053,0.5787329999999999,0.711017247448081,Q5DU57,Spata13
0.033894669264554006,0.36272439281942903,0.09177841246128,0.17640502170597203,-0.233,0.538520393149314,0.34,0.34351775392237804,0.37743099999999996,0.585005279831045,Q8BLV3,Slc9a7 Nhe7
0.380767732858657,0.7923266455473421,0.518587708473205,0.7114865657632281,-0.105,0.822494261667941,1.8599999999999999,0.7504287619894551,0.740421,0.8007157104305991,Q8BPG6,Sumf2
0.02283764258027,0.27977238061715304,0.287661433219909,0.471782236301771,-0.211,0.6017303278206101,0.71,0.45791780473861404,0.288778,0.526927138331573,Q80YD1,Supv3l1 Suv3l1
0.038040783256292,0.38208377331925303,0.130235210061073,0.25296257186436705,-0.507,0.029368489200164,,,-0.438509,0.16719464977120702,B1AUS7,Ssxa1 Ssxa
0.057110764086246005,0.46251319957761305,0.21299116313457403,0.38448902968438303,-0.152,0.7393325878406211,,,0.743443,0.801889006218467,Q9DBZ9,Syde1
0.965358555316925,0.994720168954593,0.8037954568862911,0.987739059016778,0.6930000000000001,0.9991171796833611,5.78,0.9857714539795461,1.9554200000000002,0.9897923266455471,Q62280,Ss18 Ssxt Syt
0.007087439298629001,0.033614924322421004,0.051090843975543004,0.013434236771089,-0.33,0.257194985580601,-1.26,0.025598678777869,-0.9187559999999999,0.06869646837967801,Q62186,Ssr4
0.11137123405933301,0.582952012202276,0.7398556470870971,0.9609879150533851,-0.353,0.204814313460067,2.13,0.796671536555929,0.6187549999999999,0.73389651531151,Q8BP47,NARS1 Nars
0.021475231274962002,0.26369822832336004,0.22533014416694602,0.401091165082717,-0.225,0.5620622682596661,0.65,0.43765483071841405,-0.7986249999999999,0.087938519300715,A2A8T7,Tex38
0.0060757598839700005,0.0013492901560480002,0.05271340534090901,0.032617622902733005,-0.261,0.455182155258666,,,-0.657895,0.11498298721107501,P0DN89,Tmem254a D14Ertd449e Tmem254
0.033185839653015005,0.35938049982400505,0.2559774518013,0.439281942977824,-0.28600000000000003,0.382849743982108,1.42,0.658197294035444,0.09838849999999999,0.40666432007509,Q920M7,Syt17 Bk
0.060787867754697,0.47342485040478705,0.25574916601181,0.43904728382025104,-0.134,0.77364487081396,0.8300000000000001,0.49602998157911404,0.323459,0.549982400563181,Q8K1H1,Tdrd7 Pctaire2bp
0.06631614267826,0.48756306464859706,0.21860809624195102,0.39270210019946006,-0.214,0.5933729621564351,0.11,0.26970717144127504,-0.453146,0.163322773671242,Q6GQV0,Tedc2
0.1773222386837,0.6631467793030621,0.559266924858093,0.765986155109703,-0.1,0.830498499205461,3.18,0.9071968493933811,0.5039819999999999,0.6649067229848641,A1A5B6,Tbc1d25
0.06306884437799401,0.478352692713833,0.193261474370956,0.356740584301302,-0.186,0.6651756812430111,1.63,0.7047576700755891,0.279598,0.52170597207556,Q4VBD2,Tapt1
0.34612673521041804,0.7747272087293201,0.439923197031021,0.618796198521647,-0.5,0.032252368901182,0.26,0.31950708251286203,0.522702,0.676581016074152,P40749,Syt4 Syt3
0.11531732976436601,0.589522468614337,0.280340075492858,0.46491845594274306,-0.156,0.7303866752986871,0.64,0.434288255097503,0.0567494,0.381262466267746,Q3URQ0,Tex10
0.05686081200838,0.46163322773671206,0.502872884273529,0.691716531737651,-0.273,0.419692778529809,1.45,0.6638506002667851,0.432318,0.620086823888302,Q80VL1,Tdrkh Tdrd2
0.252324938774108,0.7229848644843361,0.5532596707344051,0.7568344479643311,-0.149,0.7446883644282261,2.46,0.841770945817188,1.10201,0.926317024521881,Q80VP0,Tecpr1 Kiaa1358
0.11509595811367,0.589170479877977,0.23935458064079201,0.41880793147952605,-0.2,0.6310399623329991,1.6400000000000001,0.706726799212348,0.287962,0.526457820016426,Q3U132,Tespa1
0.0064357467927030005,0.0074504282529620006,0.07724291831254901,0.138390238179044,-0.374,0.16249779294920802,,,-1.65202,0.013023583245336002,Q91WE9,Tafa5 Fam19a5
0.007640519179403,0.054382259767687006,0.07337332516908601,0.126305291564003,-0.399,0.12041669118945302,,,-1.08252,0.04839845124956001,P56840,Tcl1b1
0.007034609559923,0.029273729907309,0.07875066995620701,0.14308342133051702,-0.424,0.08804661291271801,,,-1.78323,0.010207673354452001,P56844,Tcl1b4
0.10547514259815201,0.5726856740584301,0.608872056007385,0.828581485392467,-0.179,0.6810664469424991,1.65,0.7085688877596391,0.845328,0.8479995306816841,Q8CEF9,Tmem132c
0.008142595179378001,0.06605655285697501,0.198203161358833,0.36407368297547804,-0.368,0.17468071331881502,-1.21,0.029092294988248002,-0.760579,0.09386366302944901,Q9D0K0,Tbc1d7
0.8991231918334961,0.9777073800305051,0.7829686403274531,0.9814619265516831,0.30000000000000004,0.9894650108881171,3.44,0.9246649304452771,0.626694,0.7389416871993431,P62500,Tsc22d1 Kiaa1994 Tgfb1i4 Tilz1b Tsc22
0.010046744719147,0.09139974187492601,0.052186034619808,0.027161797489147002,-0.358,0.194455888411511,-0.23,0.17633233818204902,-0.917106,0.06887246274785801,Q91WN2,Tmem150a Tmem150
0.050847768783569,0.43734600492784204,0.22563681006431502,0.401677812976651,-0.20400000000000001,0.6206815372844441,1.94,0.7645302674204401,0.313853,0.5432359497829401,Q6PDZ2,Taf1c
0.018033672124147002,0.21840901091165002,0.25401359796524003,0.43711134577026806,-0.20400000000000001,0.6206815372844441,0.72,0.46160198183319506,0.24134000000000003,0.49636278305760806,Q91WQ5,Taf5l Paf65b
0.009474033489823001,0.084594626305291,0.056701283901929,0.06124604012671501,-0.231,0.544817844741333,1.34,0.639585847678333,-1.74468,0.010970315616566001,B7ZWI3,Tmem92
0.31325080990791304,0.7564824592279711,0.530960381031036,0.7260940983221871,-0.223,0.5678300276617031,1.48,0.670837832687543,0.254801,0.505397160624193,Q8BKT7,Thoc5 Fmip Kiaa0983
0.151159644126892,0.6379209198638971,0.09434242546558301,0.181215534436231,-0.182,0.6735330469071861,0.16,0.286794130724766,0.49640199999999995,0.659509562360671,Q8QZT1,Acat1
0.12846407294273302,0.608060542062654,0.161339998245239,0.308518127419922,-0.41500000000000004,0.097639927020187,0.07,0.25840055897859304,0.168925,0.44890296843834304,Q8VCR3,Tmem242
0.024689882993698002,0.29860377801243604,0.520951330661773,0.7136571629707851,-0.371,0.16908951798010702,-0.43,0.133075017468081,0.873114,0.8583831984043171,Q8CCM6,Timm21 Tim21
0.020973006263375,0.25800774375219904,0.22128403186798,0.39581133403731,-0.293,0.36130892825613503,-0.25,0.17207647843485901,-0.0190472,0.340314443271148,Q8VHN8,Nudt16l1 Sdos Tirr
0.024118868634104004,0.29355860612460405,0.064794264733791,0.10043411944151101,-0.16,0.7235006768289091,-0.12,0.20510703169662703,-0.472226,0.15786694825765502,Q8C996,Tmem163 Sv31
0.12896379828453,0.609175173061128,0.067538902163505,0.109351167429308,-0.16,0.7235006768289091,0.72,0.46160198183319506,-0.725082,0.101138096914232,A0A0U1RQ45,Tmem275
0.012247687205672,0.12771324650944502,0.054227184504270005,0.044467910360201,-0.316,0.29509740450826905,0.45,0.37724703042622104,-1.39747,0.023465915757362003,P86045,Tmem207
0.023903924971818,0.291212014548867,0.23006525635719302,0.40760295670538504,-0.392,0.131540227179094,-0.41000000000000003,0.13726735692053602,0.0766133,0.393875395987328,Q5K6N0,Tmem232 Tes13
0.106110870838165,0.573858969846298,0.20238849520683203,0.369822832336031,-0.307,0.32111117650520804,0.26,0.31950708251286203,0.461379,0.6393875395987321,Q8BZ10,Tmprss11g Desc4
0.025318618863821002,0.30464625131995704,0.11459986120462401,0.220872932066173,-0.293,0.36130892825613503,2.04,0.7814266658197291,0.135535,0.42848762172943805,Q99MX0,Tktl1
